cow_id,bull_id
US00000063896,US00000002804
GB00000057781,US00000002804
FR00000064044,US00000002804
FR00000054793,US00000002804
RU00000058004,US00000002804
DE00000058036,US00000002804
NL00000058220,US00000002804
RU00000064336,US00000002804
US00000064447,US00000002804
US00000064599,US00000002804
NL00000058479,US00000002804
GB00000064896,US00000002804
US00000062021,US00000002804
US00000055264,US00000002804
NL00000058829,US00000002804
FR00000065204,US00000002804
DE00000059035,US00000002804
GB00000059057,US00000002804
FR00000066062,US00000002804
FR00000059829,US00000002804
GB00000059905,US00000002804
DE00000060095,US00000002804
GB00000066269,US00000002804
NL00000066288,US00000002804
GB00000066318,US00000002804
DE00000060233,US00000002804
RU00000060389,US00000002804
NL00000066407,US00000002804
NL00000005045,US00000002804
US00000060652,US00000002804
GB00000060743,US00000002804
NL00000060773,US00000002804
NL00000066808,US00000002804
GB00000067081,US00000002804
US00000005418,US00000002804
US00000005426,US00000002804
US00000005709,US00000002804
DE00000005925,US00000002804
FR00000060862,US00000002804
US00000060908,US00000002804
US00000061031,US00000002804
GB00000061115,US00000002804
DE00000067375,US00000002804
FR00000061257,US00000002804
DE00000067690,US00000002804
NL00000007321,US00000002804
FR00000061813,US00000002804
RU00000068039,US00000002804
NL00000068187,US00000002804
RU00000007948,US00000002804
GB00000008173,US00000002804
FR00000061892,US00000002804
NL00000071399,US00000002804
US00000009124,US00000002804
RU00000009694,US00000002804
NL00000071521,US00000002804
DE00000071662,US00000002804
GB00000068815,US00000002804
DE00000010670,US00000002804
RU00000010887,US00000002804
NL00000010952,US00000002804
DE00000071938,US00000002804
RU00000068983,US00000002804
DE00000069109,US00000002804
FR00000011465,US00000002804
GB00000072234,US00000002804
NL00000072271,US00000002804
DE00000062694,US00000002804
FR00000069283,US00000002804
US00000069496,US00000002804
GB00000012536,US00000002804
FR00000063009,US00000002804
GB00000012968,US00000002804
US00000013617,US00000002804
NL00000016309,US00000002804
RU00000069921,US00000002804
NL00000016352,US00000002804
DE00000070268,US00000002804
NL00000015029,US00000002804
DE00000015467,US00000002804
FR00000019195,US00000002804
DE00000017817,US00000002804
FR00000017959,US00000002804
NL00000018021,US00000002804
NL00000021958,US00000002804
RU00000022107,US00000002804
NL00000022296,US00000002804
US00000022518,US00000002804
RU00000019841,US00000002804
RU00000020454,US00000002804
FR00000020836,US00000002804
FR00000021254,US00000002804
NL00000023981,US00000002804
GB00000024029,US00000002804
US00000024107,US00000002804
FR00000026832,US00000002804
DE00000018693,US00000002804
NL00000018762,US00000002804
DE00000025685,US00000002804
FR00000025759,US00000002804
GB00000029535,US00000002804
NL00000029998,US00000002804
GB00000030002,US00000002804
NL00000030194,US00000002804
NL00000078147,US00000002804
US00000030996,US00000002804
NL00000031135,US00000002804
DE00000031128,US00000002804
NL00000028727,US00000002804
FR00000028945,US00000002804
DE00000032811,US00000002804
NL00000056771,US00000002804
NL00000056792,US00000002804
US00000055447,US00000002804
NL00000057046,US00000002804
DE00000057116,US00000002804
DE00000056338,US00000002804
DE00000058512,US00000002804
RU00000058615,US00000002804
FR00000060784,US00000002804
US00000060960,US00000002804
RU00000059117,US00000002804
NL00000061152,US00000002804
NL00000061180,US00000002804
RU00000059669,US00000002804
US00000052465,US00000002804
RU00000033328,US00000002804
RU00000061966,US00000002804
RU00000063178,US00000002804
FR00000063385,US00000002804
US00000063448,US00000002804
US00000055593,US00000002804
GB00000053177,US00000002804
DE00000053179,US00000002804
US00000063968,US00000002804
DE00000064001,US00000002804
DE00000053257,US00000002804
US00000063670,US00000002804
NL00000064252,US00000002804
NL00000033853,US00000002804
RU00000053495,US00000002804
NL00000065536,US00000002804
RU00000065591,US00000002804
DE00000065728,US00000002804
GB00000065764,US00000002804
NL00000034406,US00000002804
FR00000053881,US00000002804
FR00000065841,US00000002804
RU00000034988,US00000002804
DE00000065068,US00000002804
GB00000066422,US00000002804
US00000066584,US00000002804
FR00000068307,US00000002804
NL00000069077,US00000002804
US00000035274,US00000002804
GB00000035342,US00000002804
US00000071029,US00000002804
NL00000071133,US00000002804
RU00000071142,US00000002804
RU00000056149,US00000002804
DE00000065192,US00000002804
GB00000068006,US00000002804
FR00000068095,US00000002804
DE00000070130,US00000002804
FR00000070416,US00000002804
NL00000035700,US00000002804
US00000071333,US00000002804
NL00000071964,US00000002804
DE00000071990,US00000002804
US00000036222,US00000002804
DE00000035992,US00000002804
RU00000067094,US00000002804
GB00000071873,US00000002804
RU00000036313,US00000002804
GB00000036363,US00000002804
FR00000072188,US00000002804
GB00000072508,US00000002804
DE00000072583,US00000002804
DE00000037601,US00000002804
DE00000038255,US00000002804
NL00000038379,US00000002804
FR00000038912,US00000002804
DE00000039641,US00000002804
RU00000040729,US00000002804
RU00000074202,US00000002804
US00000073941,US00000002804
GB00000040913,US00000002804
NL00000074242,US00000002804
GB00000074082,US00000002804
US00000041618,US00000002804
GB00000041209,US00000002804
FR00000074450,US00000002804
FR00000042419,US00000002804
RU00000042632,US00000002804
RU00000075655,US00000002804
NL00000075849,US00000002804
FR00000076677,US00000002804
NL00000078003,US00000002804
US00000078377,US00000002804
DE00000079035,US00000002804
US00000079061,US00000002804
GB00000079085,US00000002804
GB00000079185,US00000002804
RU00000044831,US00000002804
FR00000045514,US00000002804
DE00000045557,US00000002804
DE00000079931,US00000002804
FR00000080787,US00000002804
RU00000045875,US00000002804
NL00000045843,US00000002804
US00000081177,US00000002804
NL00000047258,US00000002804
FR00000046085,US00000002804
US00000081065,US00000002804
NL00000047022,US00000002804
GB00000048177,US00000002804
NL00000048575,US00000002804
GB00000081543,US00000002804
RU00000048745,US00000002804
GB00000049675,US00000002804
RU00000048785,US00000002804
US00000081574,US00000002804
US00000049987,US00000002804
US00000081887,US00000002804
NL00000005557,US00000002804
US00000004160,US00000002804
US00000004186,US00000002804
NL00000004294,US00000002804
GB00000082183,US00000002804
NL00000006493,US00000002804
US00000004789,US00000002804
FR00000004831,US00000002804
US00000006833,US00000002804
US00000007055,US00000002804
US00000007532,US00000002804
DE00000007696,US00000002804
GB00000084388,US00000002804
DE00000015580,US00000002804
GB00000008306,US00000002804
NL00000008351,US00000002804
NL00000008403,US00000002804
NL00000008408,US00000002804
DE00000009181,US00000002804
DE00000016232,US00000002804
DE00000008470,US00000002804
FR00000008654,US00000002804
DE00000009758,US00000002804
RU00000009831,US00000002804
US00000084515,US00000002804
RU00000016922,US00000002804
NL00000083586,US00000002804
RU00000010216,US00000002804
DE00000010475,US00000002804
GB00000017432,US00000002804
RU00000017464,US00000002804
DE00000017717,US00000002804
GB00000010558,US00000002804
RU00000010848,US00000002804
US00000024711,US00000002804
DE00000024734,US00000002804
US00000025017,US00000002804
GB00000018380,US00000002804
US00000011228,US00000002804
FR00000011390,US00000002804
DE00000025241,US00000002804
US00000025292,US00000002804
NL00000025506,US00000002804
NL00000026060,US00000002804
GB00000018743,US00000002804
RU00000019022,US00000002804
GB00000019145,US00000002804
FR00000019152,US00000002804
US00000026127,US00000002804
DE00000026297,US00000002804
RU00000026329,US00000002804
FR00000084961,US00000002804
RU00000027254,US00000002804
US00000019265,US00000002804
DE00000019585,US00000002804
US00000012310,US00000002804
US00000012484,US00000002804
FR00000012566,US00000002804
NL00000027653,US00000002804
US00000027714,US00000002804
GB00000027913,US00000002804
FR00000027914,US00000002804
DE00000028392,US00000002804
RU00000012753,US00000002804
US00000084124,US00000002804
GB00000012931,US00000002804
DE00000013173,US00000002804
DE00000020578,US00000002804
FR00000020581,US00000002804
US00000028610,US00000002804
DE00000020878,US00000002804
FR00000021218,US00000002804
US00000021229,US00000002804
DE00000013453,US00000002804
RU00000013450,US00000002804
GB00000030144,US00000002804
US00000030229,US00000002804
NL00000030245,US00000002804
DE00000084790,US00000002804
NL00000021859,US00000002804
NL00000014009,US00000002804
RU00000014010,US00000002804
US00000014026,US00000002804
GB00000084271,US00000002804
US00000030941,US00000002804
FR00000031841,US00000002804
FR00000022222,US00000002804
GB00000022227,US00000002804
GB00000022233,US00000002804
RU00000022383,US00000002804
FR00000032182,US00000002804
GB00000032228,US00000002804
US00000032235,US00000002804
RU00000032266,US00000002804
FR00000032283,US00000002804
DE00000032925,US00000002804
RU00000033342,US00000002804
NL00000085120,US00000002804
US00000033959,US00000002804
RU00000034243,US00000002804
NL00000043654,US00000002804
FR00000043650,US00000002804
NL00000043720,US00000002804
RU00000044031,US00000002804
DE00000044156,US00000002804
US00000044403,US00000002804
FR00000044439,US00000002804
RU00000044494,US00000002804
US00000044539,US00000002804
NL00000044563,US00000002804
FR00000045086,US00000002804
GB00000034677,US00000002804
GB00000034680,US00000002804
GB00000034700,US00000002804
DE00000034740,US00000002804
DE00000036011,US00000002804
US00000036266,US00000002804
FR00000036318,US00000002804
DE00000036654,US00000002804
RU00000036960,US00000002804
RU00000037140,US00000002804
US00000037182,US00000002804
FR00000037443,US00000002804
DE00000037345,US00000002804
GB00000022456,US00000002804
RU00000045711,US00000002804
FR00000045713,US00000002804
US00000045772,US00000002804
GB00000045720,US00000002804
NL00000046501,US00000002804
GB00000023252,US00000002804
FR00000023295,US00000002804
NL00000023446,US00000002804
GB00000037876,US00000002804
NL00000023689,US00000002804
NL00000046669,US00000002804
GB00000046678,US00000002804
US00000047083,US00000002804
DE00000023970,US00000002804
RU00000023985,US00000002804
GB00000024199,US00000002804
NL00000024244,US00000002804
FR00000024218,US00000002804
RU00000024172,US00000002804
NL00000085300,US00000002804
DE00000038659,US00000002804
US00000038708,US00000002804
NL00000038731,US00000002804
GB00000085402,US00000002804
NL00000038848,US00000002804
DE00000047790,US00000002804
DE00000047953,US00000002804
GB00000047942,US00000002804
RU00000048146,US00000002804
NL00000048081,US00000002804
FR00000039122,US00000002804
NL00000039519,US00000002804
US00000085474,US00000002804
US00000086037,US00000002804
RU00000048877,US00000002804
US00000049244,US00000002804
DE00000040154,US00000002804
DE00000040582,US00000002804
US00000040850,US00000002804
FR00000087679,US00000002804
NL00000085696,US00000002804
GB00000041616,US00000002804
GB00000042079,US00000002804
FR00000042120,US00000002804
FR00000042327,US00000002804
FR00000042337,US00000002804
DE00000042957,US00000002804
RU00000043035,US00000002804
US00000088097,US00000002804
DE00000089682,US00000002804
FR00000088831,US00000002804
US00000088876,US00000002804
DE00000062495,US00000002804
DE00000062541,US00000002804
DE00000089162,US00000002804
DE00000089227,US00000002804
GB00000089302,US00000002804
DE00000089330,US00000002804
DE00000082128,US00000002804
FR00000082138,US00000002804
GB00000075775,US00000002804
RU00000082182,US00000002804
RU00000088864,US00000002804
FR00000088986,US00000002804
FR00000076946,US00000002804
FR00000089240,US00000002804
NL00000078135,US00000002804
DE00000078181,US00000002804
GB00000089395,US00000002804
DE00000089399,US00000002804
RU00000078396,US00000002804
GB00000078521,US00000002804
DE00000082894,US00000002804
US00000089931,US00000002804
NL00000089943,US00000002804
GB00000078690,US00000002804
DE00000083666,US00000002804
NL00000090102,US00000002804
RU00000090143,US00000002804
GB00000079002,US00000002804
FR00000079110,US00000002804
GB00000079141,US00000002804
RU00000090541,US00000002804
DE00000083929,US00000002804
FR00000090877,US00000002804
DE00000079783,US00000002804
NL00000079852,US00000002804
US00000091302,US00000002804
NL00000080043,US00000002804
GB00000080156,US00000002804
US00000091456,US00000002804
FR00000091566,US00000002804
NL00000084531,US00000002804
RU00000084628,US00000002804
US00000080459,US00000002804
NL00000080486,US00000002804
DE00000091833,US00000002804
FR00000091883,US00000002804
GB00000084686,US00000002804
RU00000084724,US00000002804
US00000092025,US00000002804
NL00000092083,US00000002804
US00000092314,US00000002804
FR00000080528,US00000002804
RU00000080737,US00000002804
GB00000084867,US00000002804
GB00000085039,US00000002804
DE00000092838,US00000002804
DE00000092854,US00000002804
DE00000081090,US00000002804
NL00000081279,US00000002804
GB00000092993,US00000002804
US00000081382,US00000002804
GB00000051686,US00000002804
FR00000072867,US00000002804
DE00000067226,US00000002804
RU00000093542,US00000002804
DE00000051838,US00000002804
RU00000015516,US00000002804
NL00000071680,US00000002804
RU00000074631,US00000002804
GB00000062196,US00000002804
NL00000027562,US00000002804
FR00000089887,US00000002804
FR00000051962,US00000002804
GB00000085663,US00000002804
DE00000086172,US00000002804
NL00000052214,US00000002804
RU00000054795,US00000002804
US00000052363,US00000002804
FR00000086160,US00000002804
FR00000052697,US00000002804
US00000086313,US00000002804
FR00000055408,US00000002804
DE00000055592,US00000002804
FR00000055870,US00000002804
RU00000055886,US00000002804
GB00000055906,US00000002804
DE00000086889,US00000002804
NL00000086953,US00000002804
FR00000053762,US00000002804
NL00000087000,US00000002804
FR00000056032,US00000002804
GB00000087049,US00000002804
GB00000056367,US00000002804
US00000057833,US00000002804
US00000058096,US00000002804
RU00000087756,US00000002804
FR00000087774,US00000002804
US00000057456,US00000002804
RU00000060288,US00000002804
DE00000088200,US00000002804
DE00000058651,US00000002804
GB00000058689,US00000002804
GB00000060517,US00000002804
DE00000088361,US00000002804
RU00000088421,US00000002804
RU00000088466,US00000002804
NL00000059144,US00000002804
RU00000061206,US00000002804
RU00000061425,US00000002804
FR00000061698,US00000002804
GB00000061747,US00000002804
DE00000060065,US00000002804
RU00000063460,US00000002804
US00000063745,US00000002804
DE00000021865,US00000002804
NL00000064399,US00000002804
FR00000066833,US00000002804
NL00000066836,US00000002804
FR00000066168,US00000002804
GB00000067365,US00000002804
FR00000068632,US00000002804
NL00000068394,US00000002804
US00000068398,US00000002804
GB00000068489,US00000002804
FR00000068937,US00000002804
RU00000073602,US00000002804
NL00000071230,US00000002804
NL00000074305,US00000002804
US00000072389,US00000002804
GB00000069494,US00000002804
GB00000075843,US00000002804
FR00000072529,US00000002804
DE00000076447,US00000002804
DE00000076544,US00000002804
FR00000078854,US00000002804
NL00000076741,US00000002804
GB00000076971,US00000002804
US00000085964,US00000002804
FR00000086573,US00000002804
FR00000080731,US00000002804
NL00000086656,US00000002804
RU00000077515,US00000002804
DE00000015948,US00000002804
FR00000027201,US00000002804
NL00000082944,US00000002804
RU00000083423,US00000002804
GB00000034382,US00000002804
NL00000030089,US00000002804
NL00000033792,US00000002804
DE00000062311,US00000002804
US00000013777,US00000002804
RU00000004264,US00000002804
NL00000004354,US00000002804
RU00000062241,US00000002804
RU00000051635,US00000002804
US00000051596,US00000002804
FR00000083286,US00000002804
RU00000083073,US00000002804
US00000051598,US00000002804
US00000051747,US00000002804
DE00000046680,US00000002804
GB00000034317,US00000002804
DE00000019783,US00000002804
FR00000004776,US00000002804
US00000004901,US00000002804
US00000030736,US00000002804
US00000043632,US00000002804
NL00000043687,US00000002804
DE00000072951,US00000002804
US00000042895,US00000002804
FR00000005146,US00000002804
RU00000008375,US00000002804
RU00000008569,US00000002804
RU00000041341,US00000002804
DE00000090443,FR00000002912
GB00000090564,FR00000002912
GB00000090736,FR00000002912
US00000089827,FR00000002912
RU00000042201,FR00000002912
RU00000089798,FR00000002912
GB00000090273,FR00000002912
GB00000023765,FR00000002912
RU00000093089,FR00000002912
US00000005225,FR00000002912
US00000005508,FR00000002912
DE00000005678,FR00000002912
RU00000005789,FR00000002912
RU00000005820,FR00000002912
GB00000005950,FR00000002912
FR00000006409,FR00000002912
US00000006490,FR00000002912
FR00000006651,FR00000002912
FR00000007355,FR00000002912
DE00000007481,FR00000002912
NL00000007637,FR00000002912
NL00000006936,FR00000002912
FR00000006937,FR00000002912
US00000008310,FR00000002912
RU00000008312,FR00000002912
NL00000009101,FR00000002912
DE00000008646,FR00000002912
DE00000004510,FR00000002912
GB00000008738,FR00000002912
DE00000009457,FR00000002912
FR00000009570,FR00000002912
RU00000012970,FR00000002912
GB00000009714,FR00000002912
RU00000009747,FR00000002912
FR00000009895,FR00000002912
NL00000010056,FR00000002912
DE00000013154,FR00000002912
RU00000013231,FR00000002912
RU00000010348,FR00000002912
FR00000010448,FR00000002912
GB00000013702,FR00000002912
DE00000012483,FR00000002912
NL00000010705,FR00000002912
FR00000012518,FR00000002912
NL00000012533,FR00000002912
RU00000012639,FR00000002912
RU00000010802,FR00000002912
US00000016337,FR00000002912
NL00000016401,FR00000002912
DE00000014220,FR00000002912
NL00000014305,FR00000002912
NL00000014587,FR00000002912
FR00000014617,FR00000002912
FR00000011105,FR00000002912
NL00000011265,FR00000002912
NL00000018940,FR00000002912
US00000015340,FR00000002912
FR00000015343,FR00000002912
FR00000015432,FR00000002912
US00000015441,FR00000002912
RU00000016999,FR00000002912
DE00000015455,FR00000002912
NL00000015457,FR00000002912
DE00000017167,FR00000002912
NL00000017170,FR00000002912
GB00000017271,FR00000002912
FR00000017592,FR00000002912
DE00000015810,FR00000002912
US00000015815,FR00000002912
NL00000015885,FR00000002912
GB00000018051,FR00000002912
FR00000018112,FR00000002912
FR00000016155,FR00000002912
US00000016166,FR00000002912
RU00000021645,FR00000002912
RU00000021647,FR00000002912
FR00000018246,FR00000002912
GB00000018264,FR00000002912
FR00000020620,FR00000002912
NL00000020776,FR00000002912
NL00000020809,FR00000002912
FR00000020873,FR00000002912
GB00000021037,FR00000002912
RU00000021067,FR00000002912
NL00000021083,FR00000002912
FR00000021093,FR00000002912
DE00000021175,FR00000002912
GB00000021535,FR00000002912
NL00000021536,FR00000002912
DE00000021537,FR00000002912
DE00000024495,FR00000002912
DE00000022353,FR00000002912
RU00000022704,FR00000002912
NL00000022850,FR00000002912
RU00000023146,FR00000002912
NL00000023201,FR00000002912
DE00000025148,FR00000002912
GB00000023568,FR00000002912
FR00000025300,FR00000002912
NL00000025305,FR00000002912
FR00000025369,FR00000002912
NL00000023908,FR00000002912
RU00000024081,FR00000002912
GB00000024157,FR00000002912
RU00000025602,FR00000002912
DE00000025631,FR00000002912
DE00000025888,FR00000002912
DE00000029975,FR00000002912
US00000029978,FR00000002912
RU00000029981,FR00000002912
US00000029985,FR00000002912
GB00000028714,FR00000002912
NL00000026043,FR00000002912
RU00000028930,FR00000002912
NL00000028971,FR00000002912
US00000030244,FR00000002912
DE00000029042,FR00000002912
US00000026541,FR00000002912
GB00000026775,FR00000002912
GB00000026854,FR00000002912
RU00000030547,FR00000002912
NL00000030624,FR00000002912
NL00000029438,FR00000002912
NL00000029491,FR00000002912
GB00000026889,FR00000002912
FR00000026903,FR00000002912
NL00000026959,FR00000002912
GB00000029666,FR00000002912
RU00000030877,FR00000002912
FR00000030958,FR00000002912
US00000026999,FR00000002912
RU00000027005,FR00000002912
FR00000027028,FR00000002912
DE00000027032,FR00000002912
DE00000027053,FR00000002912
DE00000027055,FR00000002912
FR00000027067,FR00000002912
DE00000027069,FR00000002912
NL00000027078,FR00000002912
US00000027091,FR00000002912
FR00000031020,FR00000002912
US00000031091,FR00000002912
DE00000031123,FR00000002912
GB00000027127,FR00000002912
NL00000027134,FR00000002912
FR00000027271,FR00000002912
GB00000027328,FR00000002912
NL00000031644,FR00000002912
GB00000031263,FR00000002912
FR00000031406,FR00000002912
RU00000031796,FR00000002912
US00000031788,FR00000002912
GB00000031935,FR00000002912
US00000032549,FR00000002912
RU00000031457,FR00000002912
DE00000032482,FR00000002912
FR00000033279,FR00000002912
RU00000033521,FR00000002912
RU00000033695,FR00000002912
GB00000032820,FR00000002912
US00000032821,FR00000002912
RU00000032822,FR00000002912
GB00000033868,FR00000002912
NL00000033976,FR00000002912
DE00000035316,FR00000002912
NL00000034610,FR00000002912
GB00000035644,FR00000002912
US00000035554,FR00000002912
NL00000035569,FR00000002912
US00000035604,FR00000002912
DE00000035625,FR00000002912
FR00000034716,FR00000002912
GB00000037295,FR00000002912
GB00000035928,FR00000002912
RU00000035983,FR00000002912
NL00000036035,FR00000002912
US00000036765,FR00000002912
RU00000036793,FR00000002912
NL00000036801,FR00000002912
DE00000036851,FR00000002912
GB00000036330,FR00000002912
NL00000037603,FR00000002912
RU00000038292,FR00000002912
US00000037248,FR00000002912
FR00000038078,FR00000002912
NL00000038100,FR00000002912
NL00000038480,FR00000002912
US00000038489,FR00000002912
US00000038504,FR00000002912
US00000038521,FR00000002912
US00000038580,FR00000002912
GB00000038993,FR00000002912
FR00000038603,FR00000002912
US00000040516,FR00000002912
DE00000040992,FR00000002912
NL00000041164,FR00000002912
DE00000041445,FR00000002912
GB00000040924,FR00000002912
GB00000038109,FR00000002912
GB00000014992,FR00000002912
DE00000041848,FR00000002912
GB00000043332,FR00000002912
RU00000043521,FR00000002912
NL00000043601,FR00000002912
FR00000044198,FR00000002912
GB00000044215,FR00000002912
NL00000044289,FR00000002912
US00000046402,FR00000002912
DE00000044366,FR00000002912
US00000046732,FR00000002912
RU00000049113,FR00000002912
US00000049118,FR00000002912
US00000044995,FR00000002912
GB00000046873,FR00000002912
GB00000046991,FR00000002912
US00000045399,FR00000002912
RU00000045592,FR00000002912
NL00000047034,FR00000002912
DE00000047131,FR00000002912
DE00000047141,FR00000002912
DE00000047388,FR00000002912
DE00000047546,FR00000002912
NL00000047579,FR00000002912
GB00000017328,FR00000002912
FR00000018424,FR00000002912
GB00000019015,FR00000002912
DE00000019953,FR00000002912
DE00000019970,FR00000002912
FR00000020162,FR00000002912
RU00000047714,FR00000002912
RU00000047816,FR00000002912
DE00000047962,FR00000002912
GB00000048331,FR00000002912
RU00000023827,FR00000002912
GB00000023835,FR00000002912
NL00000027193,FR00000002912
GB00000027594,FR00000002912
DE00000049826,FR00000002912
FR00000049871,FR00000002912
NL00000049911,FR00000002912
RU00000049912,FR00000002912
DE00000044083,FR00000002912
GB00000045018,FR00000002912
US00000045385,FR00000002912
GB00000045448,FR00000002912
RU00000045644,FR00000002912
RU00000029328,FR00000002912
GB00000029511,FR00000002912
DE00000049981,FR00000002912
US00000049996,FR00000002912
GB00000050004,FR00000002912
US00000050005,FR00000002912
GB00000050011,FR00000002912
NL00000050026,FR00000002912
NL00000046328,FR00000002912
GB00000046370,FR00000002912
DE00000046770,FR00000002912
NL00000047215,FR00000002912
US00000050047,FR00000002912
FR00000030732,FR00000002912
FR00000031482,FR00000002912
RU00000050102,FR00000002912
US00000050122,FR00000002912
US00000050126,FR00000002912
RU00000050169,FR00000002912
GB00000050189,FR00000002912
US00000050198,FR00000002912
NL00000050199,FR00000002912
DE00000032301,FR00000002912
US00000032602,FR00000002912
DE00000032720,FR00000002912
US00000033102,FR00000002912
RU00000033158,FR00000002912
DE00000050208,FR00000002912
NL00000049717,FR00000002912
DE00000011857,FR00000002912
RU00000050245,FR00000002912
US00000050251,FR00000002912
NL00000050254,FR00000002912
DE00000050266,FR00000002912
RU00000050269,FR00000002912
GB00000050273,FR00000002912
GB00000025438,FR00000002912
NL00000048626,FR00000002912
RU00000034802,FR00000002912
FR00000035687,FR00000002912
DE00000035938,FR00000002912
DE00000036121,FR00000002912
US00000036133,FR00000002912
US00000007996,FR00000002912
GB00000008301,FR00000002912
GB00000008369,FR00000002912
FR00000009847,FR00000002912
FR00000014030,FR00000002912
US00000017246,FR00000002912
NL00000036833,FR00000002912
NL00000036906,FR00000002912
DE00000037081,FR00000002912
NL00000037811,FR00000002912
US00000037812,FR00000002912
FR00000004171,FR00000002912
NL00000004455,FR00000002912
GB00000021950,FR00000002912
RU00000028704,FR00000002912
DE00000030213,FR00000002912
DE00000039238,FR00000002912
GB00000039921,FR00000002912
GB00000037315,FR00000002912
FR00000044081,FR00000002912
DE00000044907,FR00000002912
RU00000045102,FR00000002912
FR00000049731,FR00000002912
GB00000006412,FR00000002912
US00000007251,FR00000002912
NL00000007329,FR00000002912
GB00000007580,FR00000002912
US00000004627,FR00000002912
NL00000042584,FR00000002912
US00000042740,FR00000002912
NL00000043522,FR00000002912
NL00000008595,FR00000002912
DE00000008891,FR00000002912
FR00000009054,FR00000002912
US00000009063,FR00000002912
RU00000009411,FR00000002912
NL00000008033,FR00000002912
RU00000009245,FR00000002912
FR00000015952,FR00000002912
RU00000009853,FR00000002912
DE00000010359,FR00000002912
DE00000010538,FR00000002912
DE00000045246,FR00000002912
FR00000026225,FR00000002912
FR00000030353,FR00000002912
FR00000012400,FR00000002912
US00000012455,FR00000002912
FR00000012900,FR00000002912
FR00000013038,FR00000002912
FR00000013346,FR00000002912
NL00000008886,FR00000002912
GB00000091789,FR00000002912
NL00000014802,FR00000002912
RU00000015533,FR00000002912
FR00000015741,FR00000002912
GB00000025429,FR00000002912
FR00000028763,FR00000002912
RU00000032996,FR00000002912
NL00000040101,FR00000002912
DE00000040120,FR00000002912
US00000045856,FR00000002912
RU00000046360,FR00000002912
DE00000047202,FR00000002912
RU00000049379,FR00000002912
US00000008730,FR00000002912
GB00000023866,FR00000002912
US00000025810,FR00000002912
RU00000034007,FR00000002912
FR00000034083,FR00000002912
US00000035069,FR00000002912
GB00000011214,FR00000002912
NL00000011223,FR00000002912
GB00000013774,FR00000002912
US00000016241,FR00000002912
FR00000019487,FR00000002912
GB00000037176,FR00000002912
RU00000030051,FR00000002912
RU00000030127,FR00000002912
GB00000030534,FR00000002912
NL00000039840,FR00000002912
US00000039843,FR00000002912
NL00000016724,FR00000002912
RU00000038753,FR00000002912
US00000011843,FR00000002912
DE00000073154,FR00000002912
GB00000054587,FR00000002912
GB00000073821,FR00000002912
FR00000006296,FR00000002912
US00000021259,FR00000002912
GB00000021497,FR00000002912
DE00000083066,FR00000002912
FR00000062040,FR00000002912
NL00000044332,FR00000002912
NL00000015553,FR00000002912
NL00000044367,FR00000002912
NL00000038655,FR00000002912
DE00000009845,FR00000002912
US00000076366,FR00000002912
GB00000010062,FR00000002912
US00000010082,FR00000002912
US00000083140,FR00000002912
RU00000015052,FR00000002912
US00000062106,FR00000002912
NL00000062220,FR00000002912
DE00000051664,FR00000002912
US00000062400,FR00000002912
DE00000083057,FR00000002912
RU00000037516,FR00000002912
DE00000051499,FR00000002912
US00000072730,FR00000002912
GB00000051756,FR00000002912
GB00000062359,FR00000002912
NL00000054665,FR00000002912
FR00000015609,FR00000002912
US00000015951,FR00000002912
DE00000044987,FR00000002912
RU00000051688,FR00000002912
US00000038722,FR00000002912
US00000015742,FR00000002912
US00000038664,FR00000002912
US00000027618,FR00000002912
US00000038945,FR00000002912
US00000092219,FR00000002912
DE00000028635,FR00000002912
FR00000039018,FR00000002912
DE00000035877,FR00000002912
US00000004349,FR00000002912
RU00000033859,FR00000002912
FR00000033136,FR00000002912
FR00000092305,FR00000002912
FR00000092550,FR00000002912
GB00000072349,FR00000002912
DE00000072435,FR00000002912
FR00000089818,FR00000002912
NL00000090001,FR00000002912
DE00000090078,FR00000002912
GB00000093004,FR00000002912
FR00000092020,FR00000002912
US00000093477,FR00000002912
GB00000093531,FR00000002912
US00000010832,FR00000002912
US00000022421,FR00000002912
FR00000075229,FR00000002912
US00000072627,FR00000002912
FR00000053273,FR00000002912
GB00000053390,FR00000002912
US00000052863,FR00000002912
NL00000052904,FR00000002912
US00000054041,FR00000002912
FR00000075874,FR00000002912
RU00000076414,FR00000002912
FR00000076138,FR00000002912
FR00000076179,FR00000002912
FR00000073830,FR00000002912
US00000073918,FR00000002912
NL00000039203,FR00000002912
DE00000074233,FR00000002912
RU00000074422,FR00000002912
DE00000030284,FR00000002912
NL00000051643,FR00000002912
DE00000018391,FR00000002912
GB00000004244,FR00000002912
US00000003245,FR00000002912
GB00000004156,FR00000002912
US00000004931,FR00000002912
US00000004969,FR00000002912
FR00000027523,FR00000002912
FR00000004564,FR00000002912
NL00000027662,FR00000002912
DE00000032186,FR00000002912
DE00000009116,FR00000002912
RU00000032252,FR00000002912
FR00000009218,FR00000002912
RU00000009254,FR00000002912
FR00000009468,FR00000002912
US00000032624,FR00000002912
NL00000004782,FR00000002912
NL00000005105,FR00000002912
DE00000005130,FR00000002912
NL00000028221,FR00000002912
GB00000005173,FR00000002912
NL00000005196,FR00000002912
NL00000028314,FR00000002912
NL00000028403,FR00000002912
DE00000028492,FR00000002912
FR00000028498,FR00000002912
DE00000004840,FR00000002912
GB00000004845,FR00000002912
RU00000012021,FR00000002912
